"id","id_raw","foray_key_raw","foray_key","fungi_name","fungi_name_raw","current_fungi_name","current_fungi_name_raw","common_name","common_name_raw","id_1","id_raw_1","site_key_raw","site_key","foray_date","foray_date_raw","foray_location","foray_location_raw","id_2","id_raw_2","month","month_1","month_raw","month_raw_1"
"6814","6814","320","2014/07/05 - Hawn State Park","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","","","1171","1171","31","Hawn State Park","2014-07-05","2014-07-05 05:00:00","Hawn State Park","Hawn State Park","320","320","",""
"6815","6815","320","2014/07/05 - Hawn State Park","Amanita arkansana","Amanita arkansana","Amanita arkansana","Amanita arkansana","Arkansas Slender Caesar","Arkansas Slender Caesar","40","40","31","Hawn State Park","2014-07-05","2014-07-05 05:00:00","Hawn State Park","Hawn State Park","320","320","",""
"6816","6816","320","2014/07/05 - Hawn State Park","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Common Split Gill ","Common Split Gill ","1278","1278","31","Hawn State Park","2014-07-05","2014-07-05 05:00:00","Hawn State Park","Hawn State Park","320","320","",""
"6817","6817","320","2014/07/05 - Hawn State Park","Amanita praecox","Amanita praecox","","","","","93","93","31","Hawn State Park","2014-07-05","2014-07-05 05:00:00","Hawn State Park","Hawn State Park","320","320","",""
"6818","6818","320","2014/07/05 - Hawn State Park","Boletus hortonii","Boletus hortonii","-","-","","","196","196","31","Hawn State Park","2014-07-05","2014-07-05 05:00:00","Hawn State Park","Hawn State Park","320","320","",""
"6819","6819","322","2014/07/12 - Meramec State Park","Pluteus petasatus","Pluteus petasatus","Pluteus petasatus","Pluteus petasatus","Scaly shield ","Scaly shield ","1104","1104","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6820","6820","322","2014/07/12 - Meramec State Park","Boletus rubrobrunneus","Boletus rubrobrunneus","","","","","211","211","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6821","6821","322","2014/07/12 - Meramec State Park","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Violet Toothed Polypore ","Violet Toothed Polypore ","1408","1408","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6822","6822","322","2014/07/12 - Meramec State Park","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Amanita bisporigera","Eastern North American Destroying Angel","Eastern North American Destroying Angel","44","44","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6823","6823","322","2014/07/12 - Meramec State Park","Lactarius hygrophoroides","Lactarius hygrophoroides","-","-","Hygrophorus Milky ","Hygrophorus Milky ","730","730","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6824","6824","322","2014/07/12 - Meramec State Park","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6825","6825","322","2014/07/12 - Meramec State Park","Boletus bicolor","Boletus bicolor","-","-","","","174","174","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6826","6826","322","2014/07/12 - Meramec State Park","Boletus curtisii","Boletus curtisii","-","-","","","186","186","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6827","6827","322","2014/07/12 - Meramec State Park","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Common puffball ","Common puffball ","865","865","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6828","6828","322","2014/07/12 - Meramec State Park","Amanita onusta","Amanita onusta","Amanita onusta","Amanita onusta","Gunpowder amanita","Gunpowder amanita","83","83","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6829","6829","322","2014/07/12 - Meramec State Park","Gyroporus castaneus","Gyroporus castaneus","Gyroporus castaneus","Gyroporus castaneus","Chestnut bolete ","Chestnut bolete ","554","554","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6830","6830","322","2014/07/12 - Meramec State Park","Lactarius volemus","Lactarius volemus","Lactarius volemus","Lactarius volemus","Apricot Milk Cap ","Apricot Milk Cap ","759","759","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6831","6831","322","2014/07/12 - Meramec State Park","Amanira daucipes","Amanira daucipes","","","","","36","36","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6832","6832","322","2014/07/12 - Meramec State Park","Amanita flavoconia","Amanita flavoconia","Amanita flavoconia","Amanita flavoconia","Yellow Patches","Yellow Patches","63","63","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6833","6833","322","2014/07/12 - Meramec State Park","Agaricus auripes","Agaricus auripes","Agaricus auripes","Agaricus auripes","","","10","10","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6834","6834","322","2014/07/12 - Meramec State Park","Strobilomyces confusus","Strobilomyces confusus","-","-","","","1329","1329","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6835","6835","322","2014/07/12 - Meramec State Park","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Smooth Chanterelle ","Smooth Chanterelle ","269","269","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6836","6836","322","2014/07/12 - Meramec State Park","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Chanterelle ","Chanterelle ","258","258","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6837","6837","322","2014/07/12 - Meramec State Park","Tremellodendron pallidum","Tremellodendron pallidum","Sebacina pallida","Sebacina pallida","","","1403","1403","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6838","6838","322","2014/07/12 - Meramec State Park","Stereum ostrea","Stereum ostrea","Stereum ostrea","Stereum ostrea","False turkeytail ","False turkeytail ","1322","1322","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6839","6839","322","2014/07/12 - Meramec State Park","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cinnabar chanterelle ","Cinnabar chanterelle ","262","262","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6840","6840","322","2014/07/12 - Meramec State Park","Amanita arkansana","Amanita arkansana","Amanita arkansana","Amanita arkansana","Arkansas Slender Caesar","Arkansas Slender Caesar","40","40","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6841","6841","322","2014/07/12 - Meramec State Park","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Mycorrhaphium adustum","Kidney-shaped Tooth ","Kidney-shaped Tooth ","966","966","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6842","6842","322","2014/07/12 - Meramec State Park","Lactarius piperatus","Lactarius piperatus","Lactarius piperatus","Lactarius piperatus","Peppery milkcap ","Peppery milkcap ","740","740","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6843","6843","322","2014/07/12 - Meramec State Park","Craterellus cornucopioides","Craterellus cornucopioides","Craterellus cornucopioides","Craterellus cornucopioides","","","413","413","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6844","6844","322","2014/07/12 - Meramec State Park","Craterellus cornucopioides","Craterellus cornucopioides","Craterellus cornucopioides","Craterellus cornucopioides","","","413","413","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6845","6845","322","2014/07/12 - Meramec State Park","Russula emetica","Russula emetica","Russula emetica","Russula emetica","","","1226","1226","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6846","6846","322","2014/07/12 - Meramec State Park","Sarcoscypha occidentalis","Sarcoscypha occidentalis","-","-","Stalked Scarlet Cup ","Stalked Scarlet Cup ","1277","1277","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6847","6847","322","2014/07/12 - Meramec State Park","Laccaria laccata","Laccaria laccata","Laccaria laccata","Laccaria laccata","Common Laccaria ","Common Laccaria ","701","701","46","Meramec State Park","2014-07-12","2014-07-12 05:00:00","Meramec State Park","Meramec State Park","322","322","",""
"6848","6848","323","2014/07/20 - Forest 44 Conservation Area","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Deer shield ","Deer shield ","1093","1093","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6849","6849","323","2014/07/20 - Forest 44 Conservation Area","Herecium erinaceous","Herecium erinaceous","","","","","579","579","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6850","6850","323","2014/07/20 - Forest 44 Conservation Area","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","","","1171","1171","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6851","6851","323","2014/07/20 - Forest 44 Conservation Area","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Smooth Chanterelle ","Smooth Chanterelle ","269","269","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6852","6852","323","2014/07/20 - Forest 44 Conservation Area","Tubifera ferruginosa","Tubifera ferruginosa","Tubifera ferruginosa","Tubifera ferruginosa","Red Raspberry Slime Mold ","Red Raspberry Slime Mold ","1430","1430","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6853","6853","323","2014/07/20 - Forest 44 Conservation Area","Meripilus sumstinei","Meripilus sumstinei","Meripilus giganteus","Meripilus giganteus","","","913","913","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6854","6854","323","2014/07/20 - Forest 44 Conservation Area","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6855","6855","323","2014/07/20 - Forest 44 Conservation Area","Trametes versicolor","Trametes versicolor","Trametes versicolor","Trametes versicolor","Turkeytail ","Turkeytail ","1380","1380","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6856","6856","323","2014/07/20 - Forest 44 Conservation Area","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Violet Toothed Polypore ","Violet Toothed Polypore ","1408","1408","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6857","6857","323","2014/07/20 - Forest 44 Conservation Area","Daedalea quercina","Daedalea quercina","Daedalea quercina","Daedalea quercina","","","444","444","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6858","6858","323","2014/07/20 - Forest 44 Conservation Area","Daldinia concentrica","Daldinia concentrica","Daldinia concentrica","Daldinia concentrica","Carbon Balls ","Carbon Balls ","447","447","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6859","6859","323","2014/07/20 - Forest 44 Conservation Area","Lycoperdon pyroforme","Lycoperdon pyroforme","","","","","876","876","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6860","6860","323","2014/07/20 - Forest 44 Conservation Area","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","Scleroderma citrinum","","","1286","1286","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6861","6861","323","2014/07/20 - Forest 44 Conservation Area","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6862","6862","323","2014/07/20 - Forest 44 Conservation Area","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Common Split Gill ","Common Split Gill ","1278","1278","24","Forest 44 Conservation Area","2014-07-20","2014-07-20 05:00:00","Forest 44 Conservation Area","Forest 44 Conservation Area","323","323","",""
"6863","6863","321","2014/07/08 - Babler State Park","Sarcoscypha occidentalis","Sarcoscypha occidentalis","-","-","Stalked Scarlet Cup ","Stalked Scarlet Cup ","1277","1277","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6864","6864","321","2014/07/08 - Babler State Park","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Smooth Chanterelle ","Smooth Chanterelle ","269","269","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6865","6865","321","2014/07/08 - Babler State Park","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Chanterelle ","Chanterelle ","258","258","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6866","6866","321","2014/07/08 - Babler State Park","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Pleurotus ostreatus","Oyster mushroom ","Oyster mushroom ","1081","1081","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6867","6867","321","2014/07/08 - Babler State Park","Trametes versicolor","Trametes versicolor","Trametes versicolor","Trametes versicolor","Turkeytail ","Turkeytail ","1380","1380","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6868","6868","321","2014/07/08 - Babler State Park","Lycoperdon pyriforme var. pyri","Lycoperdon pyriforme var. pyri","","","","","875","875","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6869","6869","321","2014/07/08 - Babler State Park","Boletus bicolor","Boletus bicolor","-","-","","","174","174","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6870","6870","321","2014/07/08 - Babler State Park","Tremellodendron pyxidatus","Tremellodendron pyxidatus","","","","","1404","1404","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6871","6871","321","2014/07/08 - Babler State Park","Tylopilus plumbeoviolaceus","Tylopilus plumbeoviolaceus","-","-","Violet-gray Bolete ","Violet-gray Bolete ","1443","1443","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6872","6872","321","2014/07/08 - Babler State Park","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Schizophyllum commune","Common Split Gill ","Common Split Gill ","1278","1278","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6873","6873","321","2014/07/08 - Babler State Park","Inocybe rimosellus","Inocybe rimosellus","","","","","685","685","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6874","6874","321","2014/07/08 - Babler State Park","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cinnabar chanterelle ","Cinnabar chanterelle ","262","262","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6875","6875","321","2014/07/08 - Babler State Park","Galiella rufa","Galiella rufa","Galiella rufa","Galiella rufa","Hairy rubber cup ","Hairy rubber cup ","491","491","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6876","6876","321","2014/07/08 - Babler State Park","Xerula radicata","Xerula radicata","Hymenopellis radicata","Hymenopellis radicata","","","1477","1477","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6877","6877","321","2014/07/08 - Babler State Park","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Trichaptum biforme","Violet Toothed Polypore ","Violet Toothed Polypore ","1408","1408","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6878","6878","321","2014/07/08 - Babler State Park","Sarcoscypha dudleyi","Sarcoscypha dudleyi","Sarcoscypha dudleyi","Sarcoscypha dudleyi","","","1276","1276","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6879","6879","321","2014/07/08 - Babler State Park","Marasmius oreades","Marasmius oreades","Marasmius oreades","Marasmius oreades","","","899","899","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6880","6880","321","2014/07/08 - Babler State Park","Hypomyces chrysospermus","Hypomyces chrysospermus","Hypomyces chrysospermus","Hypomyces chrysospermus","Bolete mould ","Bolete mould ","661","661","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6881","6881","321","2014/07/08 - Babler State Park","Herecium tabascens","Herecium tabascens","","","","","580","580","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6882","6882","321","2014/07/08 - Babler State Park","Polyporus alveolaris","Polyporus alveolaris","Polyporus alveolaris","Polyporus alveolaris","","","1113","1113","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6883","6883","321","2014/07/08 - Babler State Park","Lepiota acutesquamosa","Lepiota acutesquamosa","Lepiota aspera","Lepiota aspera","","","803","803","5","Babler State Park","2014-07-08","2014-07-08 05:00:00","Babler State Park","Babler State Park","321","321","",""
"6884","6884","324","2014/08/02 - Babler State Park","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","Ganoderma lucidum","","","497","497","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6885","6885","324","2014/08/02 - Babler State Park","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","","","1171","1171","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6886","6886","324","2014/08/02 - Babler State Park","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Pluteus cervinus","Deer shield ","Deer shield ","1093","1093","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6887","6887","324","2014/08/02 - Babler State Park","Stereum hirsutum","Stereum hirsutum","Stereum hirsutum","Stereum hirsutum","Hairy curtain crust ","Hairy curtain crust ","1321","1321","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6888","6888","324","2014/08/02 - Babler State Park","Stereum ostrea","Stereum ostrea","Stereum ostrea","Stereum ostrea","False turkeytail ","False turkeytail ","1322","1322","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6889","6889","324","2014/08/02 - Babler State Park","Trametes versicolor","Trametes versicolor","Trametes versicolor","Trametes versicolor","Turkeytail ","Turkeytail ","1380","1380","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6890","6890","324","2014/08/02 - Babler State Park","Tyromyces chioneus","Tyromyces chioneus","Tyromyces chioneus","Tyromyces chioneus","White Cheese Polypore ","White Cheese Polypore ","1451","1451","5","Babler State Park","2014-08-02","2014-08-02 05:00:00","Babler State Park","Babler State Park","324","324","",""
"6891","6891","326","2014/09/07 - Charleville Winery","Marasmius Sicus","Marasmius Sicus","","","","","906","906","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6892","6892","326","2014/09/07 - Charleville Winery","Russula rosacea","Russula rosacea","Russula rosea","Russula rosea","","","1252","1252","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6893","6893","326","2014/09/07 - Charleville Winery","Chlorophyllum molybdites","Chlorophyllum molybdites","Chlorophyllum molybdites","Chlorophyllum molybdites","False parasol ","False parasol ","289","289","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6894","6894","326","2014/09/07 - Charleville Winery","Boletus bicolor","Boletus bicolor","-","-","","","174","174","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6895","6895","326","2014/09/07 - Charleville Winery","Auricularia auricula","Auricularia auricula","Auricularia auricula-judae","Auricularia auricula-judae","Jelly ear","Jelly ear","147","147","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6896","6896","326","2014/09/07 - Charleville Winery","Artomyces pyxidatus","Artomyces pyxidatus","Artomyces pyxidatus","Artomyces pyxidatus","Crown-tipped Coral","Crown-tipped Coral","138","138","14","Charleville Winery","2014-09-07","2014-09-07 05:00:00","Charleville Winery","Charleville Winery","326","326","",""
"6897","6897","328","2014/09/27 - Babler State Park","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Cantharellus lateritius","Smooth Chanterelle ","Smooth Chanterelle ","269","269","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6898","6898","328","2014/09/27 - Babler State Park","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Cantharellus cibarius","Chanterelle ","Chanterelle ","258","258","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6899","6899","328","2014/09/27 - Babler State Park","Strobilomyces floccopus","Strobilomyces floccopus","Strobilomyces strobilaceus","Strobilomyces strobilaceus","Old man of the woods ","Old man of the woods ","1330","1330","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6900","6900","328","2014/09/27 - Babler State Park","Laccaria ochropurpurea","Laccaria ochropurpurea","Laccaria ochropurpurea","Laccaria ochropurpurea","Purple-gilled Laccaria ","Purple-gilled Laccaria ","702","702","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6901","6901","328","2014/09/27 - Babler State Park","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Lycoperdon pyriforme","Pear-shaped Puffball ","Pear-shaped Puffball ","872","872","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6902","6902","328","2014/09/27 - Babler State Park","Artomyces pyxidata","Artomyces pyxidata","","","","","137","137","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6903","6903","328","2014/09/27 - Babler State Park","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","Pycnoporus cinnabarinus","","","1171","1171","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6904","6904","328","2014/09/27 - Babler State Park","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Lycoperdon perlatum","Common puffball ","Common puffball ","865","865","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6905","6905","328","2014/09/27 - Babler State Park","Mutinus elegans","Mutinus elegans","Mutinus elegans","Mutinus elegans","Devil's dipstick ","Devil's dipstick ","943","943","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6906","6906","328","2014/09/27 - Babler State Park","Daedaleopsis confragosa","Daedaleopsis confragosa","Daedaleopsis confragosa var. confragosa","Daedaleopsis confragosa var. confragosa","Blushing bracket ","Blushing bracket ","446","446","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6907","6907","328","2014/09/27 - Babler State Park","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cantharellus cinnabarinus","Cinnabar chanterelle ","Cinnabar chanterelle ","262","262","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6908","6908","328","2014/09/27 - Babler State Park","Trametes versicolor","Trametes versicolor","Trametes versicolor","Trametes versicolor","Turkeytail ","Turkeytail ","1380","1380","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6909","6909","328","2014/09/27 - Babler State Park","Hygrocybe coccinea","Hygrocybe coccinea","Hygrocybe coccinea","Hygrocybe coccinea","Scarlet waxcap ","Scarlet waxcap ","611","611","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6910","6910","328","2014/09/27 - Babler State Park","Mycena subcaerulea","Mycena subcaerulea","-","-","","","963","963","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6911","6911","328","2014/09/27 - Babler State Park","Phlebia incarnata","Phlebia incarnata","Byssomerulius incarnatus","Byssomerulius incarnatus","","","1040","1040","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6912","6912","328","2014/09/27 - Babler State Park","Trichaptum biformis","Trichaptum biformis","","","","","1409","1409","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6913","6913","328","2014/09/27 - Babler State Park","Stereum ostrea","Stereum ostrea","Stereum ostrea","Stereum ostrea","False turkeytail ","False turkeytail ","1322","1322","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
"6914","6914","328","2014/09/27 - Babler State Park","Stereum complicatum","Stereum complicatum","Stereum complicatum","Stereum complicatum","Crowded parchment ","Crowded parchment ","1317","1317","5","Babler State Park","2014-09-27","2014-09-27 05:00:00","Babler State Park","Babler State Park","328","328","",""
